2.56,1.78,1.06,2.79,2.95,2.23,3.03,2.61,3.15,8717.10,2353.19,1327.38,13041.51,20750.01,5723.65,29064.29,9395.35,52159.96,111111,(G or L)
2.59,1.75,1.03,2.76,2.90,2.25,2.99,2.61,3.12,9072.40,2244.81,1274.54,12390.36,18292.68,5853.21,25397.90,9507.04,42239.98,111111,(G or L)
1.92,1.76,1.01,2.73,2.87,2.22,2.97,2.60,3.10,3461.54,2280.33,1240.06,11471.19,16729.32,5622.77,23734.66,9340.28,37199.99,111111,(G or L)
2.24,1.78,1.00,2.74,2.86,2.24,3.01,2.62,3.11,5297.26,2334.75,1223.03,11791.91,16444.44,5826.98,27285.40,9678.57,39213.55,111111,(G or L)
3.30,1.79,0.99,2.75,2.90,2.22,2.97,2.59,3.10,4294967295.//,2362.47,1206.15,11874.42,18124.99,5622.77,23476.48,9125.00,36571.42,100111111,Z
3.21,1.82,0.98,2.74,2.92,2.21,2.97,2.59,3.08,85689.74,2457.52,1178.33,11710.35,18991.59,5548.67,23476.48,9072.40,34244.77,100111111,Z
3.12,1.84,0.97,2.72,2.89,2.20,2.97,2.58,3.08,43169.63,2506.61,1167.31,11316.20,17797.62,5524.27,23223.31,9020.27,34244.77,100111111,Z
2.99,1.80,0.97,2.71,2.88,2.20,2.96,2.57,3.08,24140.63,2409.48,1161.83,11016.40,17173.07,5475.88,22492.46,8866.67,33182.61,100111111,Z
2.99,1.77,0.96,2.71,2.88,2.19,2.96,2.58,3.08,23865.98,2307.37,1156.35,11090.11,17173.07,5451.90,22492.46,8917.41,33182.61,100111111,Z
3.11,1.75,0.96,2.71,2.87,2.19,2.95,2.57,3.08,41594.81,2253.64,1150.90,11016.40,16729.32,5428.05,22257.95,8766.52,33182.61,100111111,Z
3.07,1.74,0.96,2.71,2.86,2.19,2.95,2.56,3.07,33521.12,2218.56,1145.45,11016.40,16444.44,5451.90,22257.95,8717.10,32674.28,100111111,Z
3.05,1.72,0.95,2.70,2.86,2.19,2.95,2.56,3.07,30714.29,2184.05,1134.62,10871.35,16305.14,5428.05,21801.84,8668.12,32180.28,100111111,Z
